country,city,year,aqi,pm2.5,pm10,deforestation_rate_%,afforestation_rate_%,vehicles_increase_%,industries_increase_%,env_budget_million_usd,population_density_per_sqkm,co2_emissions_mt,green_space_ratio_%,avg_life_expectancy_index,vehicles_per_density,green_space_per_capita
Spain,Bilbao,2020,106.42,44.02,95.28,0.58,4.31,6.57,3.31,384.59,11226.57,144.48,41.14,78.67,0.0005852188157202066,0.0036645208643423595
Spain,Bilbao,2020,15.0,9.03,14.27,1.01,2.06,2.08,4.19,1141.8,6448.86,116.34,38.72,86.28,0.00032253762680535785,0.006004161975915123
Spain,Bilbao,2020,35.75,20.62,29.72,1.18,3.84,2.89,4.49,932.72,2314.41,94.05,48.03,84.48,0.0012486983723713604,0.020752589212801535
Spain,Bilbao,2020,59.41,34.81,61.63,1.06,1.61,4.54,2.31,828.51,9493.25,116.78,34.27,82.7,0.00047823453506438783,0.0036099333737129014
Spain,Bilbao,2020,15.0,7.16,11.36,0.98,1.86,1.92,0.73,756.26,6465.68,54.04,38.15,85.51,0.00029695252471511116,0.005900384800979943
Spain,Bilbao,2020,25.61,10.31,20.67,0.78,3.94,6.2,4.13,525.26,8307.24,139.11,42.74,84.34,0.0007463369301958292,0.0051449097413822165
Spain,Bilbao,2020,54.64,22.48,54.57,1.05,3.52,4.5,0.89,924.35,11403.88,108.64,38.11,83.21,0.00039460253878504514,0.0033418450562440155
Spain,Bilbao,2020,39.85,16.03,37.53,0.39,2.38,4.75,2.19,525.3,7588.25,89.27,39.14,83.39,0.000625967779132211,0.005157974500049419
Spain,Bilbao,2020,20.69,9.58,19.9,0.37,3.65,1.49,1.34,1061.51,4919.01,56.97,45.66,85.74,0.0003029064791492597,0.009282355595943086
Spain,Bilbao,2020,47.0,20.09,37.57,0.58,1.48,3.88,4.93,1126.84,10308.81,135.8,33.55,84.12,0.00037637709881159904,0.003254497851837409
Spain,Bilbao,2020,43.9,26.58,35.52,0.37,3.78,3.94,0.78,953.58,9164.85,72.42,41.79,83.98,0.0004299033808518415,0.004559812762893009
Spain,Bilbao,2020,15.0,6.5,14.7,0.35,2.8,4.96,2.59,901.95,660.57,115.48,47.39,85.8,0.007508666757497312,0.07174107210439469
Spain,Bilbao,2020,75.96,36.23,63.53,0.78,2.02,4.59,3.64,1025.63,11969.73,147.05,33.31,81.99,0.0003834672962548027,0.002782853080228209
Spain,Bilbao,2020,19.85,13.31,18.03,0.99,2.77,2.67,2.85,903.42,943.76,80.33,46.38,85.48,0.0028291090955327625,0.04914385013138934
Spain,Bilbao,2020,54.73,27.52,53.46,0.19,1.3,4.55,0.99,439.73,11359.09,82.61,32.36,82.23,0.0004005602561472794,0.0028488197558079035
Spain,Bilbao,2020,24.28,14.02,17.72,0.89,1.25,1.87,4.43,1111.44,810.2,83.62,42.05,85.6,0.0023080720809676623,0.051900765243149835
Spain,Bilbao,2020,15.0,8.98,14.41,1.17,1.25,2.77,1.94,824.64,2168.95,74.64,40.41,85.65,0.0012771156550404575,0.01863113488093317
Spain,Bilbao,2020,66.68,37.6,54.65,1.05,1.59,6.97,4.68,771.82,11374.95,156.15,32.35,82.1,0.0006127499461536095,0.002843968544916681
Spain,Bilbao,2020,96.13,56.01,98.65,0.59,1.22,6.68,2.72,340.61,10843.23,147.26,32.23,79.27,0.0006160525968738098,0.002972361556473486
Spain,Bilbao,2020,29.91,20.53,29.72,0.27,1.46,4.95,3.81,744.58,2162.33,114.26,41.94,84.5,0.002289197301059505,0.019395744405340535
Spain,Bilbao,2020,46.43,31.32,43.59,1.0,1.55,1.21,0.75,660.71,8705.54,64.4,34.95,83.23,0.00013899195225109526,0.004014684901798165
Spain,Bilbao,2020,51.85,32.57,45.62,1.15,4.28,3.99,2.8,625.6,11285.95,110.84,40.4,82.79,0.0003535369197985105,0.0035796720701403066
Spain,Bilbao,2020,15.0,9.96,14.45,0.18,2.28,3.53,0.97,1199.41,625.41,76.3,46.03,86.4,0.005644297340944341,0.07359971858460851
Spain,Bilbao,2020,27.09,14.11,21.79,0.33,3.94,5.69,2.07,1011.8,3143.18,101.81,48.34,85.22,0.0018102685815002643,0.015379329214362527
Spain,Bilbao,2020,47.19,20.41,40.88,0.52,4.34,3.84,3.94,765.83,4794.25,109.31,47.71,83.39,0.0008009594827136674,0.009951504406320071
Spain,Bilbao,2020,15.0,10.29,10.74,0.96,3.77,4.85,0.68,1149.22,2365.08,95.56,47.99,86.3,0.0020506705904240023,0.020291068378236677
Spain,Bilbao,2021,33.62,20.7,30.88,0.94,4.33,1.69,1.01,630.18,6821.85,86.81,45.22,84.02,0.00024773338610494216,0.006628700425837565
Spain,Bilbao,2021,15.0,6.69,15.97,0.8,2.33,4.02,0.98,773.29,3014.75,89.49,43.17,85.55,0.0013334439008209635,0.014319595322995274
Spain,Bilbao,2021,15.0,7.45,11.67,0.21,2.98,3.7,1.24,796.99,6108.71,66.47,42.63,85.59,0.0006056925275549175,0.006978560121531387
Spain,Bilbao,2021,15.0,8.03,14.11,0.38,1.68,4.49,0.61,1018.99,7161.54,66.65,37.51,86.04,0.0006269601231020145,0.005237700271170725
Spain,Bilbao,2021,76.3,49.12,59.66,1.16,4.43,5.38,3.79,589.99,9862.46,134.49,42.26,81.09,0.0005455028461458907,0.004284934995934077
Spain,Bilbao,2021,72.09,32.82,67.96,0.99,3.7,6.07,1.2,697.94,10879.56,120.34,39.24,81.59,0.0005579269749879591,0.003606763508818372
Spain,Bilbao,2021,67.78,39.17,69.37,1.09,1.4,3.33,4.23,528.6,4854.58,128.56,38.25,81.54,0.000685950174886396,0.00787915741423563
Spain,Bilbao,2021,15.0,7.7,11.47,0.21,4.02,3.46,3.97,1064.55,8320.05,114.5,43.54,86.13,0.0004158628854393904,0.005233141627754641
Spain,Bilbao,2021,76.19,31.05,76.12,0.05,4.41,1.21,4.85,429.87,11822.4,92.92,41.35,80.78,0.00010234808499120314,0.003497597780484504
Spain,Bilbao,2021,15.0,9.71,16.11,0.14,1.51,3.53,2.08,624.5,7890.57,107.94,36.51,85.25,0.00044736945493164626,0.004627042152848274
Spain,Bilbao,2022,15.0,6.83,14.32,0.29,4.01,3.1,3.06,934.46,6318.03,93.78,45.43,85.87,0.0004906592719566067,0.007190532491931821
Spain,Bilbao,2022,75.26,41.18,58.84,0.79,4.33,5.25,1.28,800.0,11402.2,112.69,40.8,81.58,0.0004604374594376524,0.0035782568276297552
Spain,Bilbao,2022,45.67,28.94,45.88,0.5,2.01,5.34,1.47,422.65,5162.74,113.1,40.37,82.8,0.0010343344813025642,0.007819491200409085
Spain,Bilbao,2022,15.0,9.69,15.31,0.25,1.54,2.88,1.15,699.37,1064.12,55.33,43.31,85.4,0.002706461677254445,0.04070029695898959
Spain,Bilbao,2022,83.79,54.11,72.56,0.37,1.81,4.68,3.1,425.13,7118.62,93.32,37.95,80.26,0.0006574307941707802,0.005331089452731007
Spain,Bilbao,2022,24.1,13.55,25.51,1.07,2.19,5.88,2.39,966.43,4645.57,97.81,40.85,85.33,0.0012657219673796757,0.008793323531880911
Spain,Bilbao,2022,83.06,40.72,78.03,0.98,3.74,6.87,0.69,400.38,3660.49,95.38,46.57,80.26,0.0018767979150332334,0.012722340451688163
Spain,Bilbao,2022,27.36,15.82,26.29,0.57,2.27,2.42,3.53,883.19,4084.0,77.48,42.17,84.94,0.0005925563173359451,0.0103256611165524
Spain,Bilbao,2022,76.52,39.55,71.39,0.44,1.8,4.91,2.2,400.35,11779.74,120.79,33.17,80.7,0.0004168173491095729,0.002815851623210699
Spain,Bilbao,2022,23.69,14.35,23.11,0.18,2.24,1.94,2.58,842.2,8471.1,75.72,38.07,85.11,0.000229013941518811,0.004494103481248008
Spain,Bilbao,2022,18.0,8.78,18.14,0.27,3.38,5.17,1.23,428.02,7292.02,117.46,42.59,84.66,0.0007089942155945815,0.005840631265410682
Spain,Bilbao,2022,102.04,45.98,101.45,0.28,3.17,4.77,2.69,385.69,9136.0,110.85,40.09,78.97,0.0005221103327495622,0.004388134851138354
Spain,Bilbao,2022,56.25,36.65,60.35,0.24,4.5,2.77,1.22,434.45,10729.18,80.57,42.53,82.12,0.0002581744364434188,0.003963956238967004
Spain,Bilbao,2022,51.26,22.84,52.91,1.03,3.18,6.7,1.24,507.93,6116.4,108.23,42.4,82.6,0.001095415603950036,0.006932182329474855
Spain,Bilbao,2022,17.05,9.1,16.76,0.56,3.44,4.26,1.67,883.5,8334.97,110.7,41.44,85.63,0.0005110996200346252,0.00497182353385795
Spain,Bilbao,2023,15.0,6.29,13.4,0.71,2.6,2.92,3.41,1114.22,2657.71,107.41,44.42,86.23,0.001098690225795892,0.016713636928032027
Spain,Bilbao,2023,16.62,7.61,15.1,1.04,4.16,3.37,2.26,986.43,579.78,95.94,50.85,85.86,0.005812549587774674,0.08770568146538343
Spain,Bilbao,2023,15.0,6.93,13.96,0.42,3.84,5.19,2.84,305.54,4337.92,95.45,46.77,84.61,0.0011964259368545294,0.010781664945411626
Spain,Bilbao,2023,105.16,67.45,84.23,1.08,3.16,1.97,3.84,324.12,10515.51,116.48,37.9,78.64,0.00018734231625475132,0.003604199891398515
Spain,Bilbao,2023,15.0,7.36,13.07,1.09,3.92,2.0,3.77,985.1,1076.34,77.14,49.59,85.97,0.001858148912053812,0.046072802274374276
Spain,Bilbao,2023,66.02,31.29,54.3,0.45,1.79,6.31,2.6,1084.13,10016.13,118.26,34.91,82.77,0.0006299838360724152,0.003485378085148655
Spain,Bilbao,2023,49.48,27.89,44.68,0.65,1.41,1.63,1.18,1043.97,11710.9,88.05,31.88,83.79,0.00013918656977687452,0.002722250211341571
Spain,Bilbao,2023,15.0,8.53,16.2,0.51,1.54,3.79,4.12,1016.37,1940.26,94.51,42.16,86.03,0.001953346458722027,0.021729046622617584
Spain,Bilbao,2023,15.0,8.33,12.68,0.99,3.34,2.73,2.83,1143.27,8671.73,96.7,40.36,86.29,0.00031481607476247533,0.004654203947770514
Spain,Bilbao,2023,15.0,10.18,10.58,1.19,4.29,2.52,0.57,483.67,789.18,71.76,50.9,84.97,0.00319318786588611,0.06449732633873134
Spain,Bilbao,2023,33.79,19.66,35.18,0.13,3.21,5.55,4.72,706.23,8204.24,135.64,41.29,84.16,0.0006764794789035913,0.005032763546653925
Spain,Bilbao,2023,54.14,28.15,46.32,0.94,1.87,2.4,1.92,937.21,7421.26,85.18,37.24,83.27,0.00032339521860169293,0.00501801580863627
Spain,Bilbao,2023,84.47,53.45,83.74,0.8,3.61,5.34,4.95,862.93,11280.33,143.02,38.76,81.09,0.0004733904061317355,0.0034360696894505743
Spain,Bilbao,2023,21.47,11.7,18.02,0.13,1.48,3.4,1.32,339.76,5945.08,73.17,38.37,84.25,0.0005719014714688449,0.006454076311841052
Spain,Madrid,2014,15.49,8.66,13.35,0.33,2.51,2.57,0.51,607.34,7390.93,72.97,39.81,85.18,0.00034772349352517204,0.005386331625384086
Spain,Madrid,2014,23.82,11.61,24.14,0.53,1.74,6.51,4.26,655.99,542.88,132.47,44.14,84.72,0.01199160035366932,0.081307102858827
Spain,Madrid,2014,40.52,22.67,37.43,1.12,2.19,2.83,3.54,982.78,3458.49,81.09,42.0,84.26,0.000818276184115033,0.012144028174145364
Spain,Madrid,2014,74.71,44.67,57.25,0.62,4.67,2.33,3.64,605.66,10209.88,91.62,43.17,81.23,0.00022821032176675927,0.004228257335051931
Spain,Madrid,2014,63.44,26.65,60.31,0.16,2.18,2.22,4.95,389.97,10039.78,104.79,36.33,81.55,0.0002211203831159647,0.003618605188559908
Spain,Madrid,2014,15.0,7.15,13.89,0.38,4.17,1.07,1.4,1117.84,2425.68,54.01,49.72,86.24,0.000441113419742093,0.0204973450743709
Spain,Madrid,2014,15.0,8.37,11.57,1.17,4.73,2.71,2.76,1172.13,4876.64,79.45,48.13,86.34,0.0005557104891892778,0.009869500311690016
Spain,Madrid,2014,40.04,23.18,37.81,0.22,1.61,2.13,1.36,769.18,11176.84,72.34,33.43,83.87,0.0001905726484408831,0.0029910064025252215
Spain,Madrid,2014,15.0,6.03,14.16,0.85,2.21,3.17,1.37,593.56,5259.55,63.75,40.51,85.19,0.0006027131598710916,0.007702179844283255
Spain,Madrid,2014,15.0,10.07,11.17,0.89,1.69,3.47,4.84,774.13,794.79,89.92,43.38,85.55,0.004365933139571459,0.05458045521458499
Spain,Madrid,2014,16.29,11.31,13.3,0.46,2.77,5.71,4.97,726.44,948.38,109.32,46.91,85.37,0.006020793352875429,0.0494632953035703
Spain,Madrid,2014,15.0,8.42,14.6,0.79,1.72,1.46,0.77,309.71,3655.54,48.86,40.71,84.62,0.0003993937968125092,0.011136521553587159
Spain,Madrid,2014,22.12,10.2,22.8,0.67,4.56,1.32,4.28,379.57,8670.9,106.47,44.34,84.28,0.00015223333218005052,0.005113656021866243
Spain,Madrid,2014,73.09,35.8,57.54,0.67,2.98,6.18,4.72,410.15,10614.58,158.06,37.65,80.95,0.0005822180434835858,0.0035470079833587386
Spain,Madrid,2014,49.32,20.08,34.54,1.14,2.87,5.56,1.87,590.75,3257.89,89.93,44.21,82.89,0.0017066260677923442,0.013570132816025097
Spain,Madrid,2014,54.14,35.71,46.39,0.93,4.51,6.23,3.95,475.96,3243.99,117.99,49.35,82.34,0.0019204744774182414,0.015212747264942249
Spain,Madrid,2014,15.0,8.86,14.57,0.15,4.04,4.92,0.5,910.64,8332.25,80.65,43.64,85.82,0.0005904767619790573,0.005237480872513427
Spain,Madrid,2014,74.84,40.0,68.34,0.32,4.37,5.92,2.61,730.75,11791.98,120.6,41.0,81.47,0.0005020361296406541,0.003476939411362638
Spain,Madrid,2015,76.54,53.4,72.22,0.83,1.74,2.29,1.54,946.7,11457.41,87.62,32.91,81.79,0.00019987065139503605,0.002872376915899841
Spain,Madrid,2015,70.69,29.37,56.95,0.48,3.85,5.28,4.37,714.71,6477.73,133.9,44.59,81.72,0.0008151003515120267,0.006883584218545695
Spain,Madrid,2015,15.0,6.42,13.66,0.84,2.71,4.78,1.1,969.3,6406.79,85.54,40.89,85.94,0.0007460834520875509,0.006382291287836811
Spain,Madrid,2015,87.03,39.76,79.97,0.29,1.28,6.64,2.73,587.52,7013.08,113.29,36.52,80.37,0.00094680226091817,0.005207412435049936
Spain,Madrid,2015,15.0,7.5,11.04,0.88,3.93,4.56,2.81,1030.87,4033.07,117.25,46.88,86.06,0.0011306523318464592,0.011623899411614477
Spain,Madrid,2015,15.0,9.48,14.92,0.76,2.02,2.38,3.2,710.44,584.78,74.12,44.72,85.42,0.004069906631553747,0.07647320359793426
Spain,Madrid,2015,28.63,13.3,29.12,1.14,2.41,3.89,1.63,1141.53,11510.35,98.02,34.57,85.37,0.0003379567085275426,0.0030033839110018374
Spain,Madrid,2015,31.89,14.44,27.02,0.34,3.28,6.92,4.43,646.3,2692.66,152.38,46.8,84.17,0.002569949418047581,0.017380582769454738
Spain,Madrid,2015,15.0,6.99,12.38,0.24,4.63,3.46,1.92,858.04,910.57,72.99,52.75,85.72,0.0037998176966076193,0.05793074667515951
Spain,Madrid,2015,61.39,39.63,63.07,0.54,1.68,2.77,3.71,521.87,10705.21,114.62,33.79,81.95,0.0002587525139628275,0.0031564070205068375
Spain,Madrid,2015,29.01,20.22,22.97,1.0,1.91,5.18,3.68,967.22,7930.25,120.86,36.8,85.0,0.0006531950442924245,0.004640459001923016
Spain,Madrid,2015,96.87,51.75,75.74,0.76,1.93,4.91,2.84,691.83,11865.97,120.86,33.17,79.93,0.00041378833757375086,0.0027953888304116732
Spain,Madrid,2015,30.36,18.85,25.37,0.19,1.94,5.73,2.38,764.68,9521.96,128.76,36.12,84.51,0.0006017668631248189,0.0037933366659805333
Spain,Madrid,2015,15.0,6.29,12.78,0.08,2.17,5.77,2.34,1097.23,2989.12,123.23,43.45,86.19,0.0019303340113478215,0.01453605074403169
Spain,Madrid,2015,83.41,47.71,77.96,1.02,3.63,2.56,2.75,506.16,11069.22,82.73,38.78,80.45,0.00023127194147374433,0.003503408550918674
Spain,Madrid,2015,15.0,7.58,14.76,0.68,1.52,3.3,1.02,1180.79,554.7,50.95,43.34,86.36,0.005949161709031908,0.07813232377861908
Spain,Madrid,2015,15.0,8.17,14.9,0.37,4.23,5.47,0.69,669.14,4359.23,87.04,47.96,85.34,0.0012548087620978935,0.011001943003695608
Spain,Madrid,2016,32.65,21.4,33.98,0.59,4.88,1.93,3.45,604.71,5214.75,104.68,48.84,84.03,0.000370104031832782,0.009365741406587086
Spain,Madrid,2016,40.01,25.46,35.18,0.93,3.8,5.1,2.18,364.23,618.73,84.16,49.85,83.06,0.008242690672829829,0.08056826079226803
Spain,Madrid,2016,84.93,51.14,60.1,0.88,2.65,1.14,4.4,684.08,10013.84,120.59,37.06,80.71,0.00011384244206018869,0.0037008779848689416
Spain,Madrid,2016,19.28,8.6,14.3,0.55,4.89,1.28,4.42,1141.22,2998.94,75.47,51.13,86.0,0.0004268174755080128,0.017049357439628668
Spain,Madrid,2016,15.0,8.7,15.08,0.81,4.54,1.78,0.74,734.67,1036.48,46.12,51.78,85.47,0.0017173510342698363,0.049957548626119175
Spain,Madrid,2016,15.0,7.0,14.83,0.29,3.16,5.7,1.92,1195.42,8559.2,112.28,40.64,86.39,0.0006659500887933452,0.00474810729974764
Spain,Madrid,2016,70.01,44.23,65.52,0.35,1.2,2.99,4.76,369.6,1617.73,93.9,41.63,81.07,0.0018482688705779087,0.02573358965958473
Spain,Madrid,2016,51.69,24.68,54.29,1.03,1.91,4.69,4.51,949.31,5402.95,125.25,39.3,83.45,0.0008680443091274213,0.007273804125524019
Spain,Madrid,2016,58.81,34.29,57.12,1.08,3.91,3.06,3.11,385.23,4902.02,109.92,45.74,81.85,0.000624232459271892,0.009330847283364816
Spain,Madrid,2016,32.39,12.99,28.53,0.5,2.29,4.57,1.88,424.24,7145.13,115.02,39.23,83.69,0.0006395964803999368,0.005490452937875168
Spain,Madrid,2016,15.0,7.08,15.13,0.42,2.03,3.12,2.26,793.95,6547.36,73.38,39.12,85.59,0.00047652794408738794,0.005974927298941863
Spain,Madrid,2016,32.99,21.83,29.06,0.67,1.22,2.8,3.06,322.79,7226.54,78.63,35.76,83.45,0.00038746066582347844,0.0049484262178027105
Spain,Madrid,2016,22.68,11.26,23.03,0.2,3.41,3.3,4.7,1057.34,2957.26,109.63,47.08,85.6,0.0011158978243373933,0.015920142293880144
Spain,Madrid,2016,77.39,48.55,64.26,0.41,2.56,2.67,2.88,626.31,10368.69,85.75,36.9,81.09,0.00025750601088469225,0.0035587909369457467
Spain,Madrid,2016,34.36,20.27,34.39,0.51,3.48,5.48,1.31,1100.42,9301.97,91.49,40.62,84.91,0.0005891225192082968,0.004366816921576827
Spain,Madrid,2016,49.81,25.26,49.26,0.15,1.33,2.49,2.83,725.48,4106.85,89.05,39.74,83.13,0.0006063041016837722,0.009676516064623738
Spain,Madrid,2016,64.3,31.67,60.1,0.49,3.58,3.14,2.74,317.78,4496.14,106.17,45.77,81.35,0.0006983768299029835,0.010179843154350176
Spain,Madrid,2016,57.45,26.81,45.54,1.16,2.02,6.11,3.91,628.96,1259.51,107.86,43.64,82.43,0.004851092885328421,0.03464839501075815
Spain,Madrid,2016,28.44,12.91,24.74,1.13,2.33,5.0,3.19,780.32,3462.08,89.46,42.41,84.66,0.0014442185044828543,0.012249861355023569
Spain,Madrid,2017,55.24,34.77,43.24,0.95,2.13,1.13,3.19,413.33,7879.6,75.29,37.54,82.14,0.00014340829483730136,0.004764201228488756
Spain,Madrid,2017,15.0,7.29,12.17,1.04,4.04,6.66,3.56,964.3,4039.5,129.57,47.04,85.93,0.0016487189008540662,0.011645005569996286
Spain,Madrid,2017,42.64,20.78,33.23,0.56,4.16,6.54,0.86,1099.36,9771.57,97.9,42.14,84.36,0.000669288558542793,0.0043125106814974465
Spain,Madrid,2017,15.0,9.42,12.98,0.3,3.9,4.83,4.12,1038.04,3826.89,131.97,47.58,86.08,0.001262121461552331,0.012433072285850912
Spain,Madrid,2017,15.0,9.37,14.26,0.57,2.45,5.34,1.27,851.07,8303.01,119.47,38.47,85.7,0.0006431402587736254,0.00463325950468565
Spain,Madrid,2017,26.44,15.87,22.34,0.68,4.5,5.36,3.77,792.76,7555.87,116.32,45.25,84.82,0.0007093822418861098,0.005988721351743743
Spain,Madrid,2017,15.0,7.66,13.34,0.44,1.82,2.56,2.54,1109.88,3032.5,86.48,41.98,86.22,0.0008441879637262985,0.01384336356141797
Spain,Madrid,2017,15.0,6.93,14.66,0.94,1.77,4.27,2.77,548.2,3797.96,88.59,40.56,85.1,0.0011242877755426597,0.01067941737143098
Spain,Madrid,2017,15.0,6.89,16.16,1.01,3.63,2.06,0.54,438.1,2725.17,57.97,47.15,84.88,0.0007559161446808823,0.017301672923157086
Spain,Madrid,2017,22.85,13.96,23.7,0.39,2.74,1.35,0.77,1142.71,8552.49,48.33,39.29,85.76,0.00015784876685035588,0.004593983740407764
Spain,Madrid,2017,15.0,7.8,13.26,0.15,4.12,6.99,3.19,1197.67,5045.94,114.62,47.15,86.4,0.0013852721197636121,0.009344145986674436
Spain,Madrid,2017,86.74,34.81,79.5,1.1,3.21,6.23,4.93,950.6,9700.05,146.89,38.82,81.12,0.0006422647305941723,0.004002041226591616
Spain,Madrid,2017,25.23,12.73,23.27,0.4,2.49,1.83,1.01,532.37,4326.53,69.76,42.74,84.38,0.00042297175796770164,0.009878586303573534
Spain,Madrid,2017,29.82,17.42,24.5,0.47,4.32,6.77,2.46,916.43,1100.42,128.98,51.39,84.84,0.006152196434088802,0.04670035077515857
Spain,Madrid,2017,15.0,7.61,13.88,0.21,3.05,4.68,3.98,1146.9,2701.5,104.49,46.25,86.29,0.0017323709050527485,0.017120118452711455
Spain,Madrid,2017,86.26,54.14,82.84,1.16,3.9,5.07,0.7,660.75,10943.58,95.26,39.59,80.57,0.00046328532344991314,0.0036176461450457714
Spain,Madrid,2017,15.0,6.8,14.5,0.2,4.34,2.75,1.37,599.58,1489.05,77.43,51.33,85.2,0.0018468150834424634,0.03447164299385514
Spain,Madrid,2017,25.09,13.13,26.84,0.42,2.91,2.13,1.4,1131.14,7520.8,75.92,40.77,85.59,0.0002832145516434422,0.005420965854696309
Spain,Madrid,2017,15.0,9.84,15.76,0.34,2.44,1.41,3.4,1117.44,3546.66,71.66,43.44,86.23,0.0003975571382652975,0.012248143323577676
Spain,Madrid,2017,58.7,41.04,43.56,0.38,1.33,1.02,3.2,416.72,11596.03,92.73,32.02,81.92,8.796113842409859e-05,0.002761289855234938
Spain,Madrid,2017,58.68,35.89,45.11,0.76,4.25,5.12,4.52,557.94,2861.33,139.81,49.13,82.2,0.0017893776670289691,0.017170336871315087
Spain,Madrid,2017,51.84,24.82,42.11,0.59,2.05,2.24,1.05,448.3,9480.04,93.81,36.07,82.44,0.00023628592284420742,0.003804836266513643
Spain,Madrid,2017,15.0,6.46,14.7,1.03,4.77,2.96,1.3,1183.71,2043.33,59.76,51.23,86.37,0.0014486157399930507,0.02507181904048783
Spain,Madrid,2017,21.06,14.37,22.81,0.42,2.74,4.45,0.75,746.8,4954.05,80.68,42.84,85.09,0.00089825496311099,0.008647470251612317
Spain,Madrid,2018,23.53,15.51,20.23,0.67,4.83,6.83,2.37,623.72,1699.0,117.51,52.11,84.68,0.004020011771630371,0.030670982931135963
Spain,Madrid,2018,32.01,13.62,30.9,0.22,2.0,2.25,4.08,980.27,7834.45,114.22,37.95,84.83,0.0002871931022598906,0.004843990324783489
Spain,Madrid,2018,43.09,22.81,42.47,1.14,2.57,5.77,0.98,1024.4,10963.4,125.94,35.62,84.18,0.0005262965868252549,0.0032489921009905684
Spain,Madrid,2018,57.07,24.65,44.14,0.42,3.77,4.37,2.83,572.31,5932.11,120.25,44.94,82.34,0.0007366687401278803,0.0075757192634661194
Spain,Madrid,2018,39.81,25.17,30.26,0.33,3.52,2.56,1.51,392.18,4179.72,64.66,46.05,83.13,0.0006124812188376254,0.011017484424794005
Spain,Madrid,2018,60.3,34.97,47.96,0.18,4.1,2.06,3.99,884.09,9392.11,111.15,42.75,82.75,0.0002193330359205759,0.004551692857089621
Spain,Madrid,2018,69.35,39.95,58.75,0.36,3.03,3.38,4.96,859.63,8917.57,116.69,39.81,82.1,0.00037902702193534784,0.0044642206340965085
Spain,Madrid,2018,69.44,38.79,52.55,0.54,4.61,5.9,3.24,565.98,9149.2,124.94,44.15,81.5,0.0006448651248196563,0.004825558518777598
Spain,Madrid,2018,83.68,58.53,59.96,0.83,2.86,5.21,4.55,663.09,6655.61,144.24,41.1,80.75,0.0007827982709323414,0.00617524163825705
Spain,Madrid,2018,75.36,31.79,53.39,0.65,1.57,4.79,2.32,1015.28,11147.96,108.28,32.9,82.01,0.0004296750257446206,0.002951212598538208
Spain,Madrid,2018,24.48,10.54,18.05,0.14,4.17,5.89,4.36,1028.62,10734.78,141.19,41.65,85.43,0.0005486838109397677,0.003879911837969665
Spain,Madrid,2018,28.08,12.86,19.84,0.48,2.53,1.48,4.26,612.65,6554.01,77.94,40.55,84.35,0.0002258159508453603,0.006187051896472541
Spain,Madrid,2018,48.55,25.87,49.44,0.11,3.59,5.95,0.65,676.12,4478.94,101.16,46.19,83.12,0.001328439318231546,0.010312707917498337
Spain,Madrid,2019,75.19,47.41,58.63,0.58,1.53,6.4,3.39,958.6,5857.59,119.98,38.14,81.9,0.0010925995161832768,0.006511210241754715
Spain,Madrid,2019,35.11,22.2,28.76,0.8,3.08,6.13,2.61,637.46,578.62,97.6,47.87,83.93,0.010594172341087414,0.0827313262590301
Spain,Madrid,2019,43.49,26.38,30.75,0.15,1.65,1.67,4.07,335.08,5771.44,89.1,39.04,82.77,0.00028935586266165813,0.00676434304090487
Spain,Madrid,2019,19.63,11.31,16.98,0.2,2.22,5.52,1.19,1087.04,3949.6,102.65,42.5,85.87,0.0013976098845452703,0.01076058335021268
Spain,Madrid,2019,60.88,29.67,64.24,1.17,4.32,1.66,4.05,485.94,4386.59,81.68,47.41,81.91,0.0003784260667169715,0.010807939652440732
Spain,Madrid,2019,15.0,6.66,12.7,0.12,1.93,1.69,2.76,871.09,10032.0,93.92,35.64,85.74,0.00016846092503987242,0.0035526315789473684
Spain,Madrid,2019,56.02,37.59,50.9,0.31,1.62,4.56,1.66,468.54,5968.16,80.04,38.59,82.2,0.0007640545829870512,0.006465979464357525
Spain,Madrid,2019,40.12,17.35,43.79,1.08,3.54,1.21,1.32,903.48,7636.86,67.52,41.89,84.13,0.00015844208221703685,0.005485238697579896
Spain,Madrid,2019,63.5,41.08,66.69,1.14,1.36,4.76,4.72,344.01,5408.32,114.09,37.53,81.45,0.0008801254363647122,0.0069393083249511866
Spain,Madrid,2019,15.0,7.89,10.51,1.1,3.9,2.68,0.53,987.2,10732.02,67.34,39.87,85.97,0.0002497199967946388,0.0037150508478366604
Spain,Madrid,2019,15.0,8.72,14.04,0.93,4.65,1.27,1.45,526.3,10247.33,56.62,42.78,85.05,0.00012393472250820457,0.004174746007008655
Spain,Madrid,2019,15.0,8.71,11.71,0.45,4.49,3.41,4.11,526.88,3700.11,101.03,49.31,85.05,0.0009215942228744551,0.013326630829894246
Spain,Madrid,2019,29.98,16.61,31.34,0.49,1.59,4.14,0.68,404.38,1122.14,86.54,43.16,83.81,0.003689379221843976,0.03846222396492416
Spain,Madrid,2019,15.0,8.67,12.75,0.79,3.09,2.25,2.03,915.47,7319.19,70.85,41.15,85.83,0.0003074110659786124,0.005622206828897734
Spain,Madrid,2019,15.0,6.15,14.41,0.16,3.6,1.69,3.95,742.33,2972.07,78.98,47.66,85.48,0.0005686272530593155,0.01603596146793312
Spain,Madrid,2019,19.79,12.52,19.37,0.4,4.91,4.41,1.84,1066.37,8798.75,118.06,45.55,85.81,0.000501207557891746,0.005176871714732206
