Country;City;Year;AQI;PM2.5;PM10;Deforestation_Rate_%;Afforestation_Rate_%;Vehicles_Increase_%;Industries_Increase_%;Env_Budget_Million_USD;Population_Density_Per_SqKm;CO2_Emissions_MT;Green_Space_Ratio_%;Avg_Life_Expectancy_Index
USA;Houston;2021;76.66;31.29;77.11;0.76;3.73;7.36;2.32;206.99;9295.86;134.85;41.15;80.3
USA;Houston;2021;87.39;42.7;64.19;1.33;1.58;6.87;2.53;322.95;2852.94;120.01;40.55;79.82
USA;Houston;2021;15.0;10.15;13.49;0.95;2.74;2.48;2.54;767.91;1036.65;59.27;46.22;85.54
USA;Houston;2021;60.06;35.22;62.49;0.96;3.82;4.51;2.23;486.46;4576.95;101.56;45.93;81.97
USA;Houston;2021;23.66;13.24;21.1;1.22;1.14;5.72;3.91;928.61;7652.77;136.4;34.56;85.28
USA;Houston;2022;15.0;8.21;11.24;0.46;2.34;3.57;3.25;997.09;4482.89;114.11;42.07;85.99
USA;Houston;2022;57.93;29.72;58.04;1.04;3.36;7.65;4.89;454.99;5460.59;149.95;43.57;82.05
USA;Houston;2022;15.0;10.06;15.55;0.71;3.72;3.74;3.1;582.09;6666.04;105.2;43.79;85.16
USA;Houston;2022;15.0;9.85;15.12;0.27;3.7;3.5;3.78;721.67;4974.82;99.62;45.85;85.44
USA;Houston;2022;42.9;26.4;34.34;0.71;3.24;7.87;4.45;558.24;1544.28;132.55;47.45;83.26
USA;Houston;2022;64.53;42.21;67.68;0.9;3.34;7.19;4.41;915.3;1601.02;151.31;47.52;82.53
USA;Houston;2022;67.23;45.12;59.34;1.48;3.76;4.87;3.06;419.36;6858.19;119.32;42.93;81.36
USA;Houston;2022;28.16;11.84;24.69;0.57;1.91;3.43;2.16;262.73;2425.05;71.97;42.75;83.65
USA;Houston;2022;29.69;14.04;32.26;0.93;1.74;4.09;2.7;819.19;1867.65;80.46;42.41;84.66
USA;Houston;2022;77.55;50.89;60.45;0.76;3.31;3.65;3.22;832.29;9065.05;127.68;40.12;81.49
USA;Houston;2022;22.82;13.81;22.17;0.87;3.72;5.95;3.77;926.55;2801.48;112.66;47.49;85.33
USA;Houston;2022;27.03;11.36;25.7;1.41;1.77;4.74;1.47;970.35;5094.93;89.02;38.82;85.14
USA;Houston;2022;30.02;16.52;21.98;0.77;3.04;3.59;3.56;576.34;6440.3;88.24;41.92;84.15
USA;Houston;2022;62.35;36.9;67.82;1.4;3.33;2.26;1.38;437.71;8545.34;82.99;40.03;81.72
USA;Houston;2022;16.04;10.82;16.4;0.37;2.9;2.0;4.78;448.66;4899.99;110.64;43.43;84.83
USA;Houston;2022;50.82;28.68;49.78;0.43;1.54;3.58;4.21;263.8;1768.33;107.39;42.42;82.14
USA;Houston;2022;102.31;51.12;89.56;0.96;2.1;6.3;4.89;483.38;9483.57;158.63;35.87;79.15
USA;Houston;2022;29.13;14.5;22.9;1.38;1.69;4.79;4.02;947.69;1236.13;99.76;42.45;84.95
USA;Houston;2022;26.47;17.42;22.6;1.04;1.22;5.77;3.63;941.18;8571.11;120.9;34.06;85.12
USA;Houston;2022;63.13;36.22;49.43;1.08;1.02;6.64;4.44;581.72;5239.49;149.5;36.75;81.96
USA;Houston;2022;55.41;29.55;55.65;1.13;2.77;4.97;3.8;881.96;1548.47;123.74;45.64;83.07
USA;Houston;2022;15.0;9.81;15.76;0.27;1.94;5.72;3.83;970.63;7146.09;147.84;38.4;85.94
USA;Houston;2022;15.0;9.17;15.8;1.14;2.95;3.0;1.47;861.97;3658.01;83.71;44.06;85.72
USA;Houston;2022;66.94;40.79;69.27;0.89;3.08;3.58;4.26;634.02;2070.0;95.46;46.27;81.81
USA;Houston;2022;94.86;46.5;104.22;1.34;2.07;4.83;2.24;547.27;5122.2;84.54;39.75;79.77
USA;Houston;2022;60.27;36.82;57.96;1.15;1.47;3.27;2.05;579.47;3985.45;80.83;39.27;82.14
USA;Houston;2022;15.0;6.59;15.82;0.97;2.04;5.56;3.29;555.17;2095.82;102.71;43.07;85.11
USA;Houston;2022;36.22;21.61;36.54;0.74;2.38;5.51;2.68;794.75;3423.3;108.25;42.97;84.17
USA;Houston;2022;52.38;26.03;40.26;0.8;3.67;5.11;1.14;312.08;6283.1;78.04;43.93;82.13
USA;Houston;2022;62.43;27.23;63.24;0.97;2.67;2.22;4.96;209.9;6735.16;110.12;40.3;81.26
USA;Houston;2022;59.62;30.77;44.43;0.14;2.69;3.75;4.46;450.69;5247.22;122.31;42.68;81.93
USA;Houston;2022;47.71;30.74;35.09;0.8;2.54;7.89;4.59;580.6;8144.44;149.34;38.68;82.98
USA;Houston;2022;59.75;31.16;45.35;0.38;1.11;3.82;2.35;440.48;6353.47;109.74;36.59;81.9
USA;Houston;2022;72.95;47.38;52.2;0.15;3.18;4.23;4.09;480.62;8952.12;114.22;40.43;81.1
USA;Houston;2022;31.27;16.94;26.65;0.7;1.76;3.76;4.09;307.41;3504.38;120.6;41.08;83.53
USA;Houston;2022;92.33;45.49;96.3;0.7;1.87;6.11;4.5;371.07;7747.3;140.19;37.15;79.59
USA;Houston;2022;15.0;8.87;10.53;0.5;1.52;7.68;1.14;844.84;4996.48;123.68;39.06;85.69
USA;Houston;2022;64.61;30.32;65.24;0.57;3.09;3.9;1.92;207.22;4835.83;71.32;43.87;81.11
USA;Houston;2022;77.28;50.93;57.08;1.43;3.49;7.06;3.42;241.26;4268.14;132.69;44.77;80.33
USA;Houston;2022;49.6;23.62;43.03;0.8;3.32;2.68;3.43;971.5;9315.1;112.39;39.84;83.64
USA;Houston;2022;15.0;6.34;15.68;0.22;2.18;2.02;2.68;582.13;1509.75;61.01;44.82;85.16
USA;Houston;2022;28.38;18.02;23.28;0.76;1.66;2.18;2.43;780.16;9552.26;87.7;34.65;84.67
USA;Houston;2022;45.04;26.79;34.86;1.17;3.76;6.75;1.84;340.08;9335.21;124.22;40.76;82.68
USA;Houston;2022;15.0;9.57;15.17;0.89;2.62;6.12;3.86;810.93;1818.88;135.02;45.13;85.62
USA;Houston;2022;70.62;32.37;57.68;0.82;3.18;6.78;2.74;819.44;4580.37;136.72;44.14;81.93
USA;Houston;2022;15.13;7.46;14.19;0.75;2.91;4.6;2.57;707.38;4221.27;89.7;43.75;85.41
USA;Houston;2022;76.34;37.43;61.82;0.1;1.61;6.91;3.32;363.53;8134.21;154.54;36.6;80.64
USA;Houston;2022;34.43;22.33;29.44;1.18;2.63;4.8;2.14;233.86;2878.47;99.12;43.83;83.17
USA;Houston;2023;44.6;22.05;33.72;0.24;3.26;2.52;4.44;671.66;7179.1;100.0;42.35;83.37
USA;Houston;2023;67.01;28.73;56.6;0.59;1.01;6.7;3.51;388.51;9552.68;148.2;32.9;81.31
USA;Houston;2023;65.54;34.52;46.54;1.35;1.55;7.98;1.06;518.02;8152.42;103.57;35.16;81.67
USA;Houston;2023;15.38;9.02;12.85;0.62;1.18;3.67;1.06;997.4;8280.93;90.47;34.66;85.97
USA;Houston;2023;20.81;14.3;17.73;1.48;1.07;3.61;3.03;362.57;2890.79;109.27;38.85;84.34
USA;Houston;2023;15.0;8.46;10.95;0.34;3.02;2.98;3.91;501.95;1422.55;93.75;47.28;85.0
USA;Houston;2023;59.05;39.1;63.71;1.41;1.5;7.57;1.8;946.05;6656.82;112.39;36.44;82.96
USA;Houston;2023;52.02;36.1;40.88;0.33;3.33;7.54;4.85;830.53;4737.83;160.64;44.92;83.19
USA;Houston;2023;25.68;10.73;26.11;0.9;2.79;4.28;2.72;495.72;5323.74;88.16;42.14;84.28
USA;Houston;2023;36.44;25.16;30.54;0.3;3.39;5.0;4.45;876.18;8302.15;142.11;41.55;84.32
USA;Houston;2023;20.59;9.52;22.35;1.05;1.77;7.74;2.24;497.54;2073.92;100.38;42.19;84.62
USA;Houston;2023;62.83;34.18;68.67;1.02;1.12;4.55;2.18;474.93;2703.35;94.0;39.63;81.76
USA;Houston;2023;34.9;22.61;32.86;0.95;3.14;5.15;1.53;281.67;2292.12;108.1;46.18;83.24
USA;Houston;2023;95.87;59.25;102.86;1.04;1.11;4.77;3.17;657.99;5961.47;122.78;36.32;79.92
USA;Houston;2023;99.03;64.07;107.16;0.18;1.8;5.52;3.16;398.63;9553.51;134.83;35.67;79.2
USA;Houston;2023;85.07;35.24;66.59;0.57;1.03;4.26;3.32;396.24;7947.95;102.77;34.57;80.12
USA;Houston;2023;28.7;17.82;20.39;0.5;2.51;3.29;4.43;894.27;6284.67;93.71;40.75;84.88
USA;Houston;2023;51.91;28.24;46.24;0.33;2.63;4.08;2.77;617.24;2379.96;84.9;45.17;82.77
USA;Houston;2023;103.74;58.06;91.37;1.23;2.64;3.03;2.1;271.05;7286.94;86.27;39.42;78.63
USA;Houston;2023;15.0;9.86;13.15;1.26;3.87;2.86;3.28;237.28;1628.9;71.32;48.74;84.47
USA;Houston;2023;56.0;23.03;42.96;0.1;2.54;2.61;3.7;934.65;5365.25;115.55;42.14;83.14
USA;Houston;2023;69.14;38.2;72.76;0.71;1.79;6.42;2.76;211.64;5812.14;123.27;38.86;80.81
USA;Houston;2023;47.37;23.0;43.17;0.88;3.55;5.41;1.83;591.24;8029.91;103.9;41.74;83.02
USA;Houston;2023;42.1;17.09;36.85;1.09;3.9;5.82;1.45;870.9;4683.07;100.61;45.91;83.94
USA;Houston;2023;73.79;29.52;60.12;1.12;3.7;2.48;3.0;394.65;6369.39;99.91;43.59;80.87
USA;Houston;2023;61.08;39.16;47.96;0.28;3.69;3.62;4.15;364.95;4776.1;96.63;46.02;81.66
USA;Houston;2023;40.78;19.47;39.04;1.46;2.0;7.59;4.36;519.2;5878.78;156.13;38.64;83.32
USA;Houston;2023;15.0;10.07;11.38;0.97;1.3;3.06;1.02;755.51;5031.89;71.04;37.91;85.51
USA;Houston;2023;87.43;55.81;67.43;1.28;1.46;7.93;3.64;671.6;5165.67;129.03;37.93;80.51
USA;Houston;2023;35.56;24.85;34.97;0.98;3.72;7.06;4.33;684.75;1477.83;147.6;48.71;84.0
USA;Los Angeles;2014;47.37;20.67;37.21;0.89;1.57;3.96;1.43;365.7;4741.12;79.76;39.08;82.57
USA;Los Angeles;2014;77.93;36.89;66.32;1.19;1.34;2.64;1.12;302.33;9975.37;81.14;32.84;80.41
USA;Los Angeles;2014;73.37;31.56;72.78;1.14;2.58;3.87;2.61;203.35;2066.17;106.01;44.54;80.52
USA;Los Angeles;2014;17.75;9.22;19.29;0.36;3.88;5.15;1.74;650.94;9561.84;125.68;41.73;85.12
USA;Los Angeles;2014;30.66;19.49;23.09;0.37;3.45;3.45;2.73;752.16;6431.23;100.39;43.56;84.46
USA;Los Angeles;2014;51.03;29.14;35.81;1.24;3.07;3.26;4.24;620.12;3530.72;91.38;44.45;82.84
USA;Los Angeles;2014;25.59;11.26;27.74;0.48;1.69;7.54;1.4;928.23;8252.41;119.12;36.34;85.15
USA;Los Angeles;2014;30.41;14.43;21.65;0.23;3.4;5.04;4.24;340.22;2732.13;128.83;47.26;83.65
USA;Los Angeles;2014;15.0;7.4;16.43;0.35;1.69;3.76;1.52;967.71;1425.77;84.6;43.3;85.94
USA;Los Angeles;2014;24.82;12.14;18.72;1.11;2.87;6.77;2.54;582.66;1165.92;94.11;46.34;84.51
USA;Los Angeles;2014;98.25;66.26;100.93;1.4;3.39;4.41;4.04;240.14;7235.64;124.25;41.54;78.93
USA;Los Angeles;2014;92.41;54.6;87.42;0.19;3.01;6.04;4.07;373.92;9469.29;131.26;39.36;79.59
USA;Los Angeles;2014;63.64;28.45;63.33;1.18;2.68;7.22;4.51;645.59;7359.14;162.38;39.49;82.05
USA;Los Angeles;2014;69.47;34.91;55.67;1.05;1.86;5.61;2.86;360.43;1261.36;92.95;43.25;81.09
USA;Los Angeles;2014;78.68;54.74;81.27;1.21;1.68;3.84;2.99;226.92;1683.69;90.16;42.14;80.21
USA;Los Angeles;2014;37.02;18.28;28.31;0.84;3.05;6.61;3.84;968.53;3953.2;128.26;44.37;84.47
USA;Los Angeles;2014;85.73;56.81;83.34;1.03;2.51;4.05;2.15;237.92;5125.08;81.43;41.36;79.76
USA;Los Angeles;2014;78.02;32.08;55.21;1.41;3.47;3.04;3.01;226.56;4957.76;82.29;44.04;80.25
USA;Los Angeles;2014;27.64;11.41;26.9;0.82;2.91;2.25;1.66;741.08;9322.91;85.61;38.58;84.64
USA;Los Angeles;2014;62.57;32.92;53.98;1.02;2.72;7.49;4.68;245.8;2259.64;137.72;44.87;81.32
USA;Los Angeles;2014;15.44;10.45;13.6;1.46;3.48;6.17;2.62;919.72;6838.12;119.95;42.16;85.81
USA;Los Angeles;2014;49.38;27.02;51.26;0.74;1.53;4.87;2.48;936.97;4895.99;120.03;38.96;83.58
USA;Los Angeles;2014;45.36;23.82;33.78;1.38;1.44;2.69;1.16;343.58;3245.37;63.93;39.7;82.66
USA;Los Angeles;2014;68.46;30.07;68.69;0.49;3.61;7.37;3.34;244.89;4301.95;126.18;46.02;80.93
USA;Los Angeles;2014;20.2;11.84;18.42;1.35;3.88;5.94;2.27;731.04;3730.44;99.02;46.57;85.12
USA;Los Angeles;2014;24.33;15.75;25.07;0.62;2.87;4.03;2.33;715.75;1775.57;89.95;46.22;84.81
USA;Los Angeles;2014;22.83;12.02;21.75;0.1;3.44;4.26;2.68;788.86;8238.08;102.18;41.99;85.06
USA;Los Angeles;2014;58.07;34.88;60.86;1.28;1.14;3.68;2.55;993.84;8931.23;113.38;33.2;83.12
USA;Los Angeles;2014;58.38;33.53;61.41;0.97;3.08;2.96;1.85;353.74;7852.48;105.5;40.41;81.82
USA;Los Angeles;2014;28.35;14.03;21.76;0.36;2.0;2.1;4.49;644.99;9226.42;92.45;36.43;84.4
USA;Los Angeles;2014;27.65;14.84;25.59;0.42;1.34;3.06;2.04;324.95;8140.28;89.13;35.46;83.81
USA;Los Angeles;2014;29.73;16.83;28.48;1.33;3.64;6.83;3.0;788.12;1128.83;129.82;48.47;84.59
USA;Los Angeles;2014;52.15;29.58;55.69;1.44;3.48;3.61;2.09;255.5;4518.79;87.74;44.47;82.03
USA;Los Angeles;2014;71.26;40.87;56.48;0.58;1.28;4.18;3.88;870.26;9411.32;113.59;33.85;81.99
USA;Los Angeles;2014;36.27;15.69;32.99;1.13;2.42;5.2;2.8;888.46;7473.53;122.89;38.65;84.36
USA;Los Angeles;2014;90.43;43.37;80.42;1.13;1.18;5.87;4.06;622.77;6532.29;118.75;35.86;80.22
USA;Los Angeles;2014;41.63;17.26;36.22;0.71;1.85;5.18;4.96;252.3;5629.6;117.91;39.21;82.73
USA;Los Angeles;2014;31.78;18.2;32.69;1.27;1.49;6.63;2.26;699.92;5097.43;115.45;38.1;84.28
USA;Los Angeles;2014;27.07;10.85;28.04;1.44;3.15;3.77;1.7;548.39;7829.1;109.97;40.17;84.29
USA;Los Angeles;2014;40.98;22.09;32.52;1.05;2.41;6.71;4.61;898.3;5831.77;152.37;40.34;84.06
USA;Los Angeles;2014;39.45;22.15;37.1;0.77;2.05;6.92;2.15;771.31;7437.88;108.53;37.94;83.91
USA;Los Angeles;2014;62.06;41.94;47.65;0.89;1.46;7.84;3.92;714.75;1699.54;121.81;41.81;82.29
USA;Los Angeles;2014;63.58;40.08;50.32;1.0;3.68;2.67;2.99;508.67;4493.42;72.6;45.53;81.78
USA;Los Angeles;2014;15.0;10.16;12.27;0.88;3.16;7.56;1.24;386.29;3892.96;126.63;44.71;84.77
USA;Los Angeles;2014;28.94;18.52;23.88;0.84;2.07;4.44;3.49;606.84;6201.18;101.42;39.18;84.28
USA;Los Angeles;2014;46.56;24.75;44.2;0.45;1.85;7.92;1.34;240.99;2260.84;129.97;42.83;82.38
USA;Los Angeles;2015;29.44;12.57;27.67;1.03;2.74;2.72;3.0;820.09;6138.76;105.01;41.06;84.68
USA;Los Angeles;2015;41.78;24.31;41.72;1.08;2.38;6.12;1.47;573.24;2865.21;82.99;43.2;83.36
USA;Los Angeles;2015;39.64;21.96;42.26;0.64;3.31;3.25;1.1;813.74;8238.45;85.23;41.05;83.99
USA;Los Angeles;2015;15.0;6.42;13.37;1.28;1.95;2.26;2.36;740.9;3906.14;83.61;40.68;85.48
USA;Los Angeles;2015;74.93;35.99;69.56;1.09;1.18;2.86;2.97;546.29;4604.97;96.69;37.86;81.1
USA;Los Angeles;2015;15.0;7.71;13.43;0.19;2.78;2.66;2.35;936.13;1657.36;67.93;46.48;85.87
USA;Los Angeles;2015;22.67;14.89;20.64;1.2;1.05;2.68;2.96;342.19;2196.38;87.46;39.76;84.17
USA;Los Angeles;2015;20.03;10.75;19.25;0.72;3.35;4.0;4.31;974.36;6016.34;136.1;43.3;85.61
USA;Los Angeles;2015;56.34;23.44;47.5;1.01;2.51;6.8;4.9;647.87;9167.74;155.95;37.35;82.54
USA;Los Angeles;2015;77.04;35.78;83.84;1.47;3.72;6.01;4.55;226.84;8643.55;126.19;41.05;80.32
USA;Los Angeles;2015;30.87;16.12;30.32;1.5;3.91;4.83;4.59;515.02;7513.23;145.83;42.73;83.97
USA;Los Angeles;2015;49.27;34.43;41.0;1.39;2.9;2.05;1.43;262.74;6693.51;72.45;40.61;82.24
USA;Los Angeles;2015;20.86;11.2;19.02;0.15;3.06;6.03;4.09;566.15;3842.76;146.69;45.2;84.74
USA;Los Angeles;2015;16.4;9.45;12.33;0.86;3.33;2.84;1.94;878.19;7582.56;86.39;41.55;85.66
USA;Los Angeles;2015;70.87;34.02;72.93;1.44;1.14;6.02;4.91;958.52;9705.81;152.4;32.28;82.19
USA;Los Angeles;2015;29.56;18.34;29.83;0.46;2.24;3.59;3.53;839.82;2266.56;104.92;43.99;84.71
USA;Los Angeles;2015;15.23;6.26;12.85;1.1;3.22;2.68;1.91;414.81;5688.78;91.13;42.86;84.81
USA;Los Angeles;2015;15.0;7.98;16.23;0.33;3.83;6.69;3.79;861.76;2804.31;125.67;48.34;85.72
USA;Los Angeles;2015;84.99;36.16;69.58;0.71;3.85;4.2;2.17;242.71;6738.09;89.89;44.1;79.82
USA;Los Angeles;2015;57.32;33.39;49.8;0.86;1.02;6.09;4.95;962.6;1338.53;134.28;40.86;83.1
USA;Los Angeles;2015;56.98;35.49;54.94;0.84;2.88;2.61;1.14;360.5;3941.11;82.52;43.87;81.92
USA;Los Angeles;2015;73.88;37.03;68.02;0.97;2.97;6.05;3.16;285.89;4576.26;134.97;43.36;80.65
USA;Los Angeles;2015;15.0;8.39;16.04;0.47;3.61;4.55;1.28;632.02;7310.37;97.87;43.06;85.26
USA;Los Angeles;2015;67.47;35.48;55.58;1.33;2.86;3.18;4.97;734.95;6458.09;135.1;40.79;81.97
USA;Los Angeles;2015;15.0;7.98;10.85;0.85;2.94;2.2;3.03;892.87;1085.91;71.53;46.88;85.79
USA;Los Angeles;2015;65.27;39.07;47.1;0.22;2.7;3.35;3.87;677.81;6796.66;128.29;41.1;82.0
USA;Los Angeles;2015;37.93;15.45;40.99;0.54;2.54;3.6;2.88;268.72;8209.35;112.22;38.86;83.01
USA;Los Angeles;2015;15.0;8.93;16.13;0.48;2.56;3.52;2.36;756.23;2465.72;66.77;44.74;85.51
USA;Los Angeles;2015;42.23;20.41;40.87;1.26;1.05;6.92;2.18;385.24;3335.56;105.03;38.56;82.96
USA;Los Angeles;2015;36.67;19.78;28.46;0.41;3.45;2.79;4.89;226.45;6641.55;103.96;43.3;83.01
USA;Los Angeles;2015;67.4;31.21;55.95;1.04;2.66;3.05;1.21;697.39;8862.07;88.24;38.1;81.9
USA;Los Angeles;2015;62.89;33.19;57.61;1.28;3.42;6.67;3.53;234.23;9567.46;137.7;39.4;81.28
USA;Los Angeles;2015;16.93;7.12;16.8;0.54;2.69;7.91;1.98;783.72;1496.64;118.38;46.04;85.44
USA;Los Angeles;2015;93.0;43.97;99.44;0.62;3.2;7.36;3.43;201.26;7474.86;157.42;41.5;79.2
USA;Los Angeles;2015;15.0;9.89;13.97;0.26;1.28;2.06;1.66;827.3;2841.24;64.22;40.74;85.65
USA;Los Angeles;2015;40.48;25.57;40.36;0.54;2.08;5.64;2.41;667.59;3141.58;90.29;42.56;83.64
USA;Los Angeles;2015;58.4;31.0;60.15;1.47;1.1;4.17;3.8;651.58;7862.59;118.61;33.97;82.41
USA;Los Angeles;2015;15.0;8.19;11.2;0.18;1.81;6.56;1.4;439.6;4310.59;121.04;40.94;84.88
USA;Los Angeles;2015;76.39;30.73;62.42;0.74;1.32;5.63;1.46;387.41;5470.51;113.16;37.76;80.68
USA;Los Angeles;2015;61.79;25.83;64.62;1.26;1.77;2.42;4.08;478.82;1723.43;95.32;42.33;81.84
USA;Los Angeles;2016;41.32;24.66;36.53;1.04;2.3;3.56;4.93;214.33;1703.98;107.35;44.16;82.67
USA;Los Angeles;2016;76.92;47.42;61.38;1.4;1.71;6.99;3.37;262.53;1825.83;110.31;41.9;80.4
USA;Los Angeles;2016;15.0;6.22;12.84;0.36;3.67;2.34;2.41;994.32;7608.27;101.43;43.03;85.99
USA;Los Angeles;2016;109.84;67.51;77.39;0.2;1.27;5.76;4.96;223.49;6110.18;147.35;37.5;78.12
USA;Los Angeles;2016;15.0;8.89;13.91;1.31;3.42;3.0;3.51;266.09;1680.03;111.55;47.25;84.53
USA;Los Angeles;2016;15.0;9.66;13.52;0.77;2.68;2.08;3.72;899.18;7669.52;91.17;39.59;85.8
USA;Los Angeles;2016;30.97;20.66;26.73;1.26;1.95;6.18;2.45;681.84;1869.32;101.17;42.7;84.3
USA;Los Angeles;2016;27.8;17.32;27.76;1.47;3.81;2.59;4.64;527.43;5999.38;93.74;43.95;84.2
USA;Los Angeles;2016;50.26;26.85;51.69;1.27;2.3;5.75;3.53;701.41;7964.53;115.71;37.65;83.05
USA;Los Angeles;2016;56.89;38.66;62.49;0.33;2.0;7.97;2.59;442.22;8118.09;145.45;37.56;82.09
USA;Los Angeles;2016;15.0;9.57;10.76;0.87;1.34;2.19;1.34;619.57;4394.91;54.9;38.75;85.24
USA;Los Angeles;2016;52.02;33.78;54.52;0.48;1.77;7.96;3.19;248.2;3562.89;138.0;41.28;82.03
USA;Los Angeles;2016;62.68;43.44;65.66;1.49;3.1;4.09;2.85;454.99;9994.7;102.55;37.82;81.73
USA;Los Angeles;2016;38.91;26.77;41.56;1.22;3.46;4.25;2.08;695.05;2218.06;97.08;46.95;83.8
USA;Los Angeles;2016;46.43;26.83;44.11;1.1;2.27;4.13;2.7;523.51;7883.23;90.88;37.82;82.95
USA;Los Angeles;2016;38.44;20.02;35.83;0.63;2.45;2.63;1.79;992.22;7854.76;95.15;38.86;84.42
USA;Los Angeles;2016;73.41;44.79;60.4;0.98;3.33;6.87;2.71;238.33;5361.5;120.09;43.64;80.58
USA;Los Angeles;2016;46.08;28.1;34.04;0.59;3.1;3.39;1.37;386.14;6613.4;75.16;42.1;82.7
USA;Los Angeles;2016;70.07;28.94;59.95;1.16;2.65;3.13;4.12;628.54;8210.41;100.74;38.57;81.59
USA;Los Angeles;2016;76.68;49.39;73.78;0.36;1.48;4.5;3.91;842.72;9268.0;130.49;34.82;81.57
USA;Los Angeles;2016;32.67;18.47;26.08;0.12;3.54;6.61;1.68;334.23;5804.93;93.13;44.69;83.49
USA;Los Angeles;2016;19.0;9.5;18.34;0.53;2.43;5.61;2.55;356.46;2866.41;96.68;43.9;84.45
USA;Los Angeles;2016;65.33;40.27;57.5;0.26;3.96;5.13;2.73;663.63;8852.41;97.33;42.77;81.97
USA;Los Angeles;2016;61.21;24.71;65.65;0.88;3.85;5.74;2.59;235.98;5446.72;101.85;45.24;81.39
USA;Los Angeles;2016;41.15;16.73;29.66;0.82;2.54;3.02;3.31;809.94;4087.21;108.37;42.71;83.88
USA;Los Angeles;2016;22.49;9.33;16.58;1.45;2.19;2.21;1.12;891.75;3395.35;61.75;41.73;85.28
USA;Los Angeles;2016;30.18;14.09;25.35;0.82;2.1;2.39;4.98;694.17;4310.76;107.8;41.17;84.38
USA;Los Angeles;2016;34.85;21.59;26.09;0.21;2.0;3.61;2.21;337.51;7384.24;102.87;38.42;83.35
USA;Los Angeles;2016;15.0;10.12;12.54;0.72;3.47;4.21;4.96;638.62;1978.87;112.08;47.7;85.28
USA;Los Angeles;2016;22.93;13.07;24.13;1.39;2.29;4.0;4.03;726.87;5980.42;112.77;39.5;84.92
USA;Los Angeles;2016;42.69;20.24;33.75;0.35;2.85;4.51;3.56;499.67;3781.48;128.24;44.43;83.15
USA;Los Angeles;2016;26.36;15.74;18.83;1.09;1.85;2.88;2.8;899.47;7351.0;77.41;37.1;85.04
USA;Los Angeles;2016;15.0;6.96;13.75;0.76;2.29;2.03;3.99;894.38;4396.6;104.82;41.71;85.79
USA;Los Angeles;2016;48.69;20.84;46.94;0.24;3.87;3.9;3.32;290.82;3386.1;110.51;47.99;82.34
USA;Los Angeles;2016;17.12;8.8;17.89;1.04;2.67;4.18;3.73;971.66;3451.86;90.88;43.51;85.8
USA;Los Angeles;2017;96.28;54.78;74.65;1.38;1.08;6.19;4.22;760.45;6332.68;153.92;35.54;80.1
USA;Los Angeles;2017;67.84;47.04;51.5;0.72;2.11;5.45;4.98;364.12;2052.26;125.37;43.56;81.21
USA;Los Angeles;2017;38.55;16.46;41.1;1.23;3.54;5.59;3.58;983.33;8682.82;111.62;40.7;84.4
USA;Los Angeles;2017;19.01;12.7;14.02;1.39;2.23;3.54;1.39;993.05;2966.23;95.06;42.33;85.72
USA;Los Angeles;2017;63.15;36.31;64.34;1.13;1.21;7.13;1.36;477.57;2575.45;86.75;39.91;81.75
USA;Los Angeles;2017;74.37;37.25;75.43;0.61;3.24;2.49;4.78;255.87;2697.33;101.77;46.4;80.55
USA;Los Angeles;2017;63.16;42.09;46.51;0.73;1.1;3.29;1.07;223.92;5888.97;82.7;36.67;81.24
USA;Los Angeles;2017;65.95;37.37;63.38;1.33;2.37;5.38;4.12;371.84;1138.69;104.06;44.65;81.35
USA;Los Angeles;2017;99.71;44.68;76.58;0.78;2.14;6.48;4.56;688.12;7928.36;144.17;37.72;79.73
USA;Los Angeles;2017;23.2;14.95;16.97;0.27;2.48;4.05;1.18;495.26;3417.14;88.97;43.76;84.44
USA;Los Angeles;2017;59.54;35.22;61.67;0.48;2.5;6.1;2.28;338.45;2037.65;124.26;44.97;81.71
USA;Los Angeles;2017;104.29;58.89;80.76;0.36;1.17;7.81;4.62;593.67;8749.32;137.4;34.4;79.23
USA;Los Angeles;2017;101.91;52.57;108.97;0.15;1.88;5.74;3.9;544.46;9802.31;132.17;35.68;79.29
USA;Los Angeles;2017;49.34;21.82;50.73;0.43;2.2;7.39;3.13;343.69;9124.71;130.95;37.06;82.4
USA;Los Angeles;2017;50.81;32.73;36.07;0.25;3.71;2.83;3.32;667.53;5659.5;98.86;45.23;82.95
USA;Los Angeles;2017;48.33;19.82;49.67;1.14;3.01;2.81;4.76;911.79;6207.27;108.95;41.69;83.6
USA;Los Angeles;2017;52.21;28.43;40.07;0.18;2.16;3.12;3.1;314.83;9140.82;94.87;37.15;82.15
USA;Los Angeles;2017;31.89;17.33;30.65;0.91;1.83;5.94;3.27;508.54;8021.29;110.66;36.57;83.89
USA;Los Angeles;2017;121.64;71.46;109.19;1.27;1.47;4.6;3.31;365.68;9984.06;134.87;33.15;77.62
USA;Los Angeles;2017;48.17;20.89;39.15;0.91;1.16;5.08;2.23;660.67;2049.21;93.11;40.53;83.11
USA;Los Angeles;2017;63.26;29.51;50.36;0.23;3.13;2.57;4.16;387.78;8107.56;97.77;41.06;81.56
USA;Los Angeles;2017;78.85;53.54;55.24;0.54;3.27;2.74;2.01;279.58;9131.08;81.17;40.14;80.3
USA;Los Angeles;2017;15.0;9.66;10.75;0.98;3.32;5.66;3.52;806.15;3688.92;124.0;45.29;85.61
